doc_id,title,content,0 - relevant - maowenxin2014@163.com,0 - relevant - minj,1 - Adaptation - maowenxin2014@163.com,1 - Adaptation - minj,1 - Mitigation - maowenxin2014@163.com,1 - Mitigation - minj,2 - Governance & policies - maowenxin2014@163.com,2 - Governance & policies - minj,3 - Economic instruments - maowenxin2014@163.com,3 - Economic instruments - minj,3 - Goal setting - minj,3 - Information policies - maowenxin2014@163.com,3 - Information policies - minj,3 - International policies - maowenxin2014@163.com,3 - International policies - minj,3 - Planning and public provisioning/services - maowenxin2014@163.com,3 - Planning and public provisioning/services - minj,3 - Regulatory instruments - maowenxin2014@163.com,3 - Regulatory instruments - minj,3 - Voluntary actions - maowenxin2014@163.com,3 - Voluntary actions - minj,4 - Emissions trading  - maowenxin2014@163.com,4 - Emissions trading  - minj,4 - Feed in tariffs - minj,4 - Financial mechanisms - maowenxin2014@163.com,4 - Financial regulation & insurance - maowenxin2014@163.com,4 - Infrastructure policy & management - maowenxin2014@163.com,4 - Infrastructure policy & management - minj,4 - Innovation policies - maowenxin2014@163.com,4 - Innovation policies - minj,4 - International agreements - maowenxin2014@163.com,"4 - Investments, credits and loans - maowenxin2014@163.com",4 - Labeling and certificates /Consumption and production choices - maowenxin2014@163.com,4 - Legal frameworks and implementation - maowenxin2014@163.com,4 - Other governance services or programs - maowenxin2014@163.com,4 - Other voluntary actions - maowenxin2014@163.com,4 - Public information/ awareness campaigns - maowenxin2014@163.com,"4 - Rationing, bans & moratoria - maowenxin2014@163.com",4 - Reports and assessments/ monitoring and evaluation - maowenxin2014@163.com,4 - Subsidy/compensation/ allowance - maowenxin2014@163.com,4 - Tax - maowenxin2014@163.com,4 - Tax - minj,5 - Company & organizations - maowenxin2014@163.com,5 - Local - maowenxin2014@163.com,5 - National - maowenxin2014@163.com,5 - Sub-national/ regional - maowenxin2014@163.com,5 - Supranational & international - maowenxin2014@163.com
694477,The role of emissions trading in implementing the UN Climate Convention,"The Kyoto Protocol to the UN Climate Convention allows countries to meet greenhouse gas emission commitments in part through emissions trading. There is no precedent for a global regime and only the USA has domestic experience. The USA would prefer minimal constraints on greenhouse gas trading. The EU would like rules guaranteeing that trading will be supplemental to domestic action and that countries are not able to transfer 'hot air', reducing the environmental effectiveness of the protocol. Agreeing trading rules is vital if the Kyoto Protocol is to enter into force. Emissions trading is compatible with a range of domestic policies and measures, but some form of cap and trade scheme is needed to make international trading possible. Discussions on domestic trading are less well-advanced. Domestic trading must mesh with existing EU regulatory frameworks such as Integrated Pollution Prevention and Control and should not obstruct the introduction of other policies.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
318333,The impact of energy efficiency standards on residential electricity consumption in Mexico,"Minimum Energy Efficiency Standards (MEES) for residential appliances have been part of the Mexican national energy policy since the early nineties. This study analyzes the impact of MEES on residential electricity consumption and the carbon dioxide (CO2) emissions related to refrigerators, washing machines, air conditioners, televisions and lighting products in Mexico. The paper presents estimated achievements of MEES from 1990 to 2012 and future scenarios until 2030 by implementing stricter MEES based on the best technology available. A replacement technology model was developed to estimate, saved energy and avoided CO2 emissions for different appliances' lifetimes. Considering a 16-year average lifetime of appliances and 80% penetration of efficient lighting technologies, in 2013 energy savings were estimated to be 16.06-TWh (emission reduction of 9.5 Tg CO2). Different scenarios are presented assuming different average lifetimes of appliances as well as an increase in renewable energy sources in electricity production. (C) 2016 International Energy Initiative. Published by Elsevier Inc. All rights reserved.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319579,Adapting to climate change in Canada,"The differences between mitigation and adaptation strategies are explained in terms of their environmental, institutional and political significance and linkages. The potential climate changes for Canada's different regions are presented and discussed for their overall and specific built environment impacts. Current national strategies and polices related to adaptation are still in a formative stage, but they recognize that responding to climate change requires actions not only to reduce greenhouse gas emissions, but also to adapt to climate change. A national Framework for Adaptation is expected in 2003. Examples are provided of both the public and private sector efforts to consider adaptation to climate change at various scales. An overview of potential Canadian climate change trends and measures related to mitigation and adaptation is presented, with implications for establishing a research agenda for the built environment.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
565996,Social Justice and Adaptation in the UK,"Adaptation strategies and policies are normally based on climate impact assessments that fail to take account of the social nature and distribution of vulnerability to climate change. This is largely a product of the dominant assessment techniques that are used to inform such strategies and the limits of existing evidence. In this paper I contribute to filling gaps in the current adaptation literature by exploring the social nature of vulnerability and the potential for socially just adaptation. It does so by reviewing studies from the UK, in particular those under the Joseph Rowntree Foundation's Climate Change and Social Justice programme. It finds that vulnerability to high temperatures and fluvial and coastal flooding, in terms of sensitivity, exposure, and the capacity to anticipate, respond, and recover, is concentrated in certain disadvantaged and socially marginalized groups, including those on low incomes. It also finds that both autonomous and planned adaptation may fail to protect the most vulnerable individuals and groups, and may even reinforce existing patterns of vulnerability in some cases, i.e., mal-adaptation, especially where they rely on unmediated market forces or where they fail to explicitly recognize aspects of social vulnerability in their design and implementation. I argue that social justice should be an explicit objective of adaptation strategy.",3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786534,How strong is public support for unilateral climate policy and what drives it?,"Conventional wisdom holds that climate change poses a global public goods problem, thus requiring a global solution that reduces greenhouse gas (GHG) emissions worldwide through some form of centralized target setting and burden-sharing arrangement among countries. Yet, the 2015 Paris Agreement has essentially given up on this approach, on which the 1997 Kyoto Protocol was based, and now relies on policies that are adopted unilaterally and voluntarily by individual countries. Since ambitious climate policies are very unlikely to be enacted and effectively implemented without strong public support, research is beginning to explore how strong public support is for unilateral climate policy and what its determinants are. Recent research has developed useful survey instruments to gauge public support for unilateral climate policy. Results from surveys and survey-embedded experiments show that when respondents are confronted with cost implications and free-riding problems associated with unilateral climate policy, public support tends to drop to some extent, but still remains quite high. Current research thus shows that people are-the hitherto strong global public goods framing of climate policy not with standing-surprisingly nonreciprocal in their climate policy preferences. Preferences concerning climate policy tend to be driven primarily by a range of personal predispositions and cost considerations, which existing research has already explored quite extensively, rather than by considerations of what other countries do. (C) 2017 Wiley Periodicals, Inc.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239426,Developing a complementary framework for urban ecology,"Cities are characterized by dynamic interactions between socio-economic and biophysical forces. Currently more than half of the global population reside in cities which influence the global biogeochemical cycles and climate change, substantially exacerbating pressures on urban pollution, water quality and food security, as well as operating costs for infrastructure development. Goods and services such as aesthetic values, water purification, nutrient recycling, and biological diversity, that urban ecosystems generate for the society, are critical to sustain. Urban planners are increasingly facing the considerable challenges of management issues for urban ecosystems. Poor understanding of the complementary roles of urban ecology in urban infrastructure, and the functioning of ecosystems and ecological resilience of a complex human-dominated landscape has impeded effective urban planning over time, resulting in social disharmony. Here a complementary framework for urban ecology is proposed, in which ecosystems interact with land use, architecture and urban design - ""E-LAUD""-affecting ecosystem and human health, and building on the concept that land uses in urban green areas, road-strips, wetlands, 'habitat islands' and urban architecture could synergistically benefit when clustered together in different combinations of urban landscapes. It is proposed that incorporation of the E-LAUD framework in urban planning forms the context of a new interdisciplinary research programme on ecological resilience for urban ecosystems and helps promote ecosystem services. (C) 2013 Elsevier GmbH. All rights reserved.",1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629593,"Monitoring trends of urban development and environmental impact of Beijing, 1999-2006","The high rates of environmental change and accelerated species loss in the urban development process should be quantified to rebalance the social and environmental dimensions of sustainability. In this study, an emergy-based environmental impact assessment model is designed according to the framework of the Eco-Indicator 99 for monitoring the negative effects on human well-being and ecosystem integrity in the urban development system of Beijing from 1999 to 2006. The environmental impact assessment model is based on the sustainability promotion perspective, and emphasizes the determinants of human health and ecosystem integrity in the urban development process. It is vital that the links among human health, ecosystem integrity and urban sustainability are therefore considered especially from the perspective of a supply-side environmental cost evaluation (including ecological service supply, ecological and economic losses and investment for treatment). Results suggest that: (1) out of all the pollutants, ecological services were mainly used to dilute sulfur dioxide and NH3-N; (2) nitrogen dioxide and greenhouse gases released by the urban system contribute heavily to both ecological and economic losses evaluated in emergy terms; and (3) emissions impact, mainly from airborne pollutants, with small contribution from waterborne emissions, generally increases from 1999 to 2006, undermining the sustainability of Beijing. The emergy synthesis proves to be very appropriate to account for large-scale and indirect costs generated by pollution as side effects of economic activity. Such knowledge is a necessary pre-requisite to perform a reliable cost-benefit evaluation of urban sustainability strategies, and provide guidance for policy decision making to maximize benefits and minimize negative impacts. (C) 2011 Elsevier B.V. All rights reserved.",1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427863,Redefining RECs - Part 2: Untangling certificates and emission markets,"Renewable energy and greenhouse gas emissions markets are currently in a state of confusion regarding the treatment of Renewable Energy Certificate (RECs). How should emission-trading schemes treat RFCs? How can emission mitigation policies provide real incentives for renewable generation? The objective of REC markets should be to promote additional renewable energy investments. The author asserts that defining RECs in terms of attributes, especially off-site attributes, does not further this goal. Ambiguous language such as ""environmental attribute"" or ""environmental benefit"" creates confusion in the marketplace while failing to address the relevant coordination issues with Renewable Portfolio Standard compliance markets, voluntary emission offset markets, or emission cap-and-trade markets. Specifically, defining RECs in terms of off-site attributes creates a number of problems, including that once an emissions cap-and-trade scheme is in place, such definitions of a REC can become indefensible. The author proposes to redefine RECs in terms of on-site attributes, which resolves the aforementioned problems and allows compliance and voluntary renewable energy and emission markets to function without conflicts. Ideally, environmental commodities should be homogeneous, first best measures of the relevant environmental good, as well as easily measured and verified. The author proposes tradable environmental commodities that achieve these characteristics. (C) 2008 Elsevier Ltd. All rights reserved.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762844,Carbon allowance auction design of China's emissions trading scheme: A multi-agent-based approach,"In this paper, a multi-agent-based ETS simulation model is proposed for carbon allowance auction design in China. In the proposed model, two main agents, i.e., the government (the ETS implementer) and the firms in different sectors (the ETS targets), are considered. Under the ETS policy, all agents make various decisions individually according to their own goals, and interact with each other through three main markets: the commodity market, the primary carbon auction market and the secondary carbon trading market. Different popular auction designs are introduced into the ETS formulation to offer helpful insights into China's ETS design. (1) Generally, the ETS would lead to positive effects on China's carbon mitigation and energy structure improvement, but a negative impact on economy. (2) As for auction forms, the uniform-price design is relatively moderate, while the discriminative-price design is quite aggressive in both economic damage and emissions reduction. (3) As for carbon price, the uniform-price auction might generate a slightly higher market clearing price than the discriminative-price auction, and the prices under two auction rules fluctuate about RMB 40 per metric ton. (4) As for carbon cap, the total allowances in the carbon auction market should be carefully set to well balance economic growth and mitigation effect.",,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356639,Analysis of the EU policy package on climate change and renewables,"In 2009 the EU decided to reduce greenhouse gas emissions at least by 20% in 2020 compared to 1990 and to supply 20% of energy needs by 2020 from renewable energy sources. This paper uses an energy model coupled with a non-CO2 greenhouse gas model to assess the range of policy options that were debated to meet both targets. Policy options include trading of renewable targets, carbon trading in power plants and industry and the use of the Clean Development Mechanism to improve cost-efficiency. The models also examined fairness by analysing the distribution of emission reduction in the non-emission trading sector, the distribution of CO2 allowances in the emission trading sector and the reallocation of renewable targets across Member States. The overall costs of meeting both targets range from 0.4% to 0.6% of GDP in 2020 for the EU as a whole. The redistribution mechanisms employed significantly improve fairness compared to a cost-effective solution. (C) 2010 Elsevier Ltd. All rights reserved.",,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646894,Models of reforestation productivity and carbon sequestration for land use and climate change adaptation planning in South Australia,"Environmental management and regional land use planning has become more complex in recent years as growing world population, climate change, carbon markets and government policies for sustainability have emerged. Reforestation and agroforestry options for environmental benefits, carbon sequestration, economic development and biodiversity conservation are now important considerations of land use planners. New information has been collected and regionally-calibrated models have been developed to facilitate better regional land use planning decisions and counter the limitations of currently available models of reforestation productivity and carbon sequestration. Surveys of above-ground biomass of 264 reforestation sites (132 woodlots, 132 environmental plantings) within the agricultural regions of South Australia were conducted, and combined with spatial information on climate and soils, to develop new spatial and temporal models of plant density and above-ground biomass productivity from reforestation. The models can be used to estimate productivity and total carbon sequestration (i.e. aboveground + below-ground biomass) under a continuous range of planting designs (e.g. variable proportions of trees and shrubs or plant densities), timeframes and future climate scenarios. Representative spatial models (1 ha resolution) for 3 reforestation designs (i.e.,woodlots, typical environmental planting, biodiverse environmental plantings) x 3 timeframes (i.e. 25, 45, 65 years) x 4 possible climates (i.e. no change, mild, moderate, severe warming and drying) were generated (i.e. 36 scenarios) for use within land use planning tools. (C) 2016 Elsevier Ltd. All rights reserved.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721831,How policy choice affects investment in low-carbon technology: The case of CO2 capture in indirect coal liquefaction in China,"An improved understanding of investment decisions on low-carbon technology will greatly facilitate assessing the effectiveness of carbon emissions mitigation policies. We use the example of implementing CCS (carbon capture and storage) within ICL (indirect coal liquefaction), a controversial technology in China, by constructing a RO (real options) model for the investment decision-making process to assess how different climate policies affect low-carbon technology investors under highly uncertain circumstances. We find that a carbon tax provides the strongest signal for investment and that a market-based measure provides firms with flexibility. Moreover, different types of carbon markets generate substantially different effects on firm behavior, and the CO2 price level exerts a more powerful influence on investors than market volatility or the policy's implementation date. Considering the regional disparities among the coal-abundant but less-developed provinces and the affluent coastal regions in China, we suggest that a sub-national CDM (clean development mechanism) would complete the current domestic policy framework to balance the development requirement and CO2 abatement, whereas extraordinary administrative efforts are necessary to raise the current price of CO2 credits to an effective level, to broaden the carbon market coverage and consolidate the carbon market foundation. (C) 2014 Elsevier Ltd. All rights reserved.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
693191,GLOBAL EFFECTS OF THE EUROPEAN ECOTAX,"The aim of this paper is to analyse the implications of the European Commission proposal of a mixed energy cum carbon tax to curb CO2 emissions from a global perspective. The paper deals with the effects of this proposal on emissions and welfare in both the EC and the rest of the world by concentrating on three main issues : i) the effectiveness of the proposed tax measures in terms of curbing EC and global CO2 emissions; ii) the implied costs for the EC and the other countries/regions of the worlds ; and iii) the implications of the EC proposal for the world distribution of emissions and the competitiveness of the EC economy. In this connection, the relevance of the so-called ''carbon leakages'' - i.e. the displacement of polluting activities from countries participating in an emission reduction agreement to countries not concerned by the agreement - is examined. The paper provides quantitative answers to these issues using simulations with GREEN, the global dynamic applied general equilibrium (AGE) model developed by the OECD Secretariat in order to study the costs of policies aimed at reducing CO2 emissions.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
400905,Carbon Taxation and Policy Labeling: Experience from American States and Canadian Provinces,"A vast economics literature embraces taxation of the carbon content of fossil fuels as the superior policy approach for reducing greenhouse gas emissions. However, experience around the world suggests that carbon taxes face exceedingly difficult political hurdles. Federal experience in the United States and in Canada confirms this pattern. This article reviews sub-federal policy development among American states and Canadian provinces, a great many of which have pursued climate policy development. With one major exception, explicit carbon taxation appears to remain a political nonstarter. At the same time, states and provinces have been placing indirect carbon prices on fossil fuel use through a wide range of policies. These tend to strategically alter labeling, avoiding the terms of tax and carbon in imposing costs. The article offers a framework for considering such strategies and examines common design features, including direct linkage between cost imposition and fund usage to build political support.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
612884,The Tailoring Rule: Exemplifying the Vital Role of Regulatory Agencies in Environmental Protection,"On May 13, 2010, the Environmental Protection Agency issued the Prevention of Significant Deterioration and Title V Greenhouse Gas Tailoring Rule. Known as the Tailoring Rule, this regulation makes key adjustments to the statutory thresholds for permitting requirements in order to finally bring stationary sources of greenhouse gas emissions under federal regulation. This Note argues that the Tailoring Rule demonstrates how agencies serve a critical function in the context of public policy. Where the inherent characteristics of ""wicked problems"" like climate change prevent Congress from passing legislation, delegation to agencies provides renewed potential for government action that reflects the public interest. The classic advantages of administrative power, such as insulation, flexibility, and expertise, are particularly important in the context of ""wicked problems"" in two ways. First, delegation to agencies can ensure action where politics would otherwise prevent new legislation. Second, it can ensure that the public interest is prioritized over economic interests, providing more effective regulation.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
685385,"Adaptation to climate change in the Northeast United States: opportunities, processes, constraints","Scientific evidence accumulating over the past decade documents that climate change impacts are already being experienced in the US Northeast. Policy-makers and resource managers must now prepare for the impacts from climate change and support implementing such plans on the ground. In this paper we argue that climate change challenges the region to maintain its economic viability, but also holds some opportunities that may enhance economic development, human well-being, and social justice. To face these challenges and seize these opportunities effectively we must better understand adaptation capacities, opportunities and constraints, the social processes of adaptation, approaches for engaging critical players and the broader public in informed debate, decision-making, and conscious interventions in the adaptation process. This paper offers a preliminary qualitative assessment, in which we emphasize the need for (1) assessing the feasibility and side effects of technological adaptation options, (2) increasing available resources and improving equitable access to them, (3) increasing institutional flexibility, fit, cooperation and decision-making authority, (4) using and enhancing human and social capital, (5) improving access to insurance and other risk-spreading mechanisms, and (6) linking scientific information more effectively to decision-makers while engaging the public. Throughout, we explore these issues through illustrative sectoral examples. We conclude with a number of principles that may guide the preparation of future adaptation plans for the Northeast.",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164431,Climate policy and ancillary benefits: A survey and integration into the modelling of international negotiations on climate change,"Currently informal and formal international negotiations on climate change take place in an intensive way since the Kyoto Protocol expires already in 2012. A post-Kyoto regulation to combat global warming is not yet stipulated. Due to rapidly increasing greenhouse-gas emission levels, industrialized countries urge major polluters from the developing world like China and India to participate in a future agreement. Whether these developing countries will do so, depends on the prevailing incentives to participate in international climate protection efforts. This paper identifies ancillary benefits of climate policy to provide important incentives to attend a new international protocol and to positively affect the likelihood of accomplishing a post-Kyoto agreement which includes commitments of developing countries. (C) 2008 Elsevier B.V. All rights reserved.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88305,"Adaptation benefits and costs of raising coastal buildings under storm-tide inundation in South East Queensland, Australia","Pathways of adapting the built assets for future risk reduction are highly uncertain because of changes in socio-economic trends and climate. To provide solid foundation for better adaptation planning, this paper presents a statistical approach to investigate the future direct damage loss and the benefit of adaptation through elevating building floors of residential and commercial buildings affected by storm-tide hazard and sea-level rise in South East Queensland, Australia, particularly the implication of different extents of adaptation to policies. Because of projected socio-economic growth, it was found that, if considered separately, building stock growth causes twice as large as sea-level rise does to the potential damage loss. Adaptation by elevating new buildings alone is more cost-effective and socially acceptable than by elevating both new and old buildings. It is concluded that even with limited adaptation, immediate but less long-term net benefits could be achieved by focusing adaptation on the most vulnerable coastal housing. Somewhat pre-emptive adaptation that lifts more coastal housing in wider coastal area in the immediate term to accommodate future storm tides gives longer-term net benefits, though incurs higher adaptation costs. However, too much over-adapting may be undesirable as it incurs unreasonably high initial and on-going costs while the benefits of it could only be reaped over unrealistically long time. Geographical extent of asset adaptation should be decided in accordance with the planning time horizon to avoid either under- or over-adaptation.",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680190,"Tracing anthropogenic carbon dioxide and methane emissions to fossil fuel and cement producers, 1854-2010","This paper presents a quantitative analysis of the historic fossil fuel and cement production records of the 50 leading investor-owned, 31 state-owned, and 9 nation-state producers of oil, natural gas, coal, and cement from as early as 1854 to 2010. This analysis traces emissions totaling 914 GtCO(2)e-63 % of cumulative worldwide emissions of industrial CO2 and methane between 1751 and 2010-to the 90 ""carbon major"" entities based on the carbon content of marketed hydrocarbon fuels (subtracting for non-energy uses), process CO2 from cement manufacture, CO2 from flaring, venting, and own fuel use, and fugitive or vented methane. Cumulatively, emissions of 315 GtCO(2)e have been traced to investor-owned entities, 288 GtCO(2)e to state-owned enterprises, and 312 GtCO(2)e to nation-states. Of these emissions, half has been emitted since 1986. The carbon major entities possess fossil fuel reserves that will, if produced and emitted, intensify anthropogenic climate change. The purpose of the analysis is to understand the historic emissions as a factual matter, and to invite consideration of their possible relevance to public policy.",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577582,Willingness to Pay for Carbon Sequestration and Co-Benefits of Forests in Turkey,"Scientists express concern about increasing levels of greenhouse gases mainly due to fossil fuel consumption and deforestation. In response to the latter, policy-makers have introduced a range of policy measures to conserve and enhance forest ecosystems for carbon sequestration. The costs for policy measures to maintain ecosystem services can be calculated easily, but especially non-market/non-use benefits of forests are not easy to estimate. Economics can help designing climate change policies by eliciting public preferences on different attributes of climate change and carbon sequestration. This study was prepared for the purpose of identifying per capita consumer/equivalent surplus or maximum willingness to pay and the total economic value in relation to forests to be established in Turkey to reduce air pollution around cities, to prevent the adverse effects of climate change and to sequester carbon. The data for the estimation of maximum willingness to pay, total economic value and co-benefits of forests were collected with a questionnaire form prepared according to the contingent valuation method. Analyses have been conducted by correlation analysis and regression analysis. According to the analyses, per capita consumer/equivalent surplus or maximum willingness to pay to establish a new forest was estimated at US$ 23.52 on average, while total economic value was estimated at US$ 270,443,962.68.",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
