doc_id,title,content,0 - relevant - maowenxin2014@163.com,0 - relevant - minj,1 - Biblio-/Scientometrics - maowenxin2014@163.com,1 - Biblio-/Scientometrics - minj,1 - Core - maowenxin2014@163.com,1 - Core - minj,2 - Crit Appraisal - maowenxin2014@163.com,2 - Extract - maowenxin2014@163.com,2 - Extract - minj,2 - Screening - maowenxin2014@163.com,2 - Screening - minj,2 - Synthesis - minj
3605587,Interactions among stakeholders in the processes of city logistics: a systematic review of the literature,"The aim of this article is to present a systematic review of the literature on urban logistics and its stakeholders and identify future research directions. In order to discuss the main contributions and trends of this theme, a combination of bibliometric analysis techniques, semantic and content and a technological prospection were performed. Through the evaluation of a sample group of seventy one articles, it was possible to trace paths and understand content approaches, identifying advantages, limitations and conditions for the good development of city logistics and its agents. Based on these findings, the low evidence of how effectively each of the stakeholders influencing the activities of city logistics stands out, since your heterogeneity and conflict of interest are singled out as the cause of the difficulty of this deployment. It is important to note that from the technological prospection was possible to identify the state of innovation on the world stage in the area studied.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025398,From Numerical Model to Computational Intelligence: The Digital Transition of Urban Energy System,"With the development of digital technologies, especially big data analytics, digital innovations are taking root in various industries, including energy sector. Particularly, urban energy system is also experiencing digital transition; such digital transition not only offers new business models commercially, but also brings new research problems scientifically. The new capabilities enabled by these digital technologies are reshaping the generation, transmission, consumption and storage sections in the urban energy system, sequentially the traditional way of how urban energy system is designed and operated should be reexamined. Starting from here, there have been many studies regarding how various digital technologies can be applied all along the urban energy system value chain; these studies range from individuals' energy consumption pattern characterization by using customer behavior data in smart home, to complex data-driven planning of regional scale energy system. More specifically, numerous computational models have been proposed by the scientific community to mimic the dynamics of various components at various levels in the urban energy system. However, the potential benefits of applying these numerical models are somehow underestimated; we believe there are still several gaps from numerical modeling to computational intelligence which need to be bridged. In such a context, in this paper we strive to present a systematic review on the status of urban energy system related digital innovations as well as prospective outlook on the future application of such digital technologies. Through the study of this paper, we hope to identify several key points where digitalization should be prioritized in urban energy system, picture a roadmap towards future digital technology enabled intelligent urban energy system, and finally points out the research gaps that need to be fulfilled over there. (C) 2017 The Authors. Published by Elsevier Ltd. Peer-review under responsibility of the scientific committee of the World Engineers Summit Applied Energy Symposium & Forum: Low Carbon Cities & Urban Energy Joint Conference.",2,2,,,,,,,,,,
3606976,Lost in publication: Half of all renal practice evidence is published in non-renal journals,"Physicians often scan a select number of journals to keep up to date with practice evidence for patients with kidney conditions. This raises the question of where relevant studies are published. We performed a bibliometric analysis using 195 renal systematic reviews. Each review used a comprehensive method to identify all primary studies for a focused clinical question relevant to patient care. We compiled all the primary studies included in these reviews, and considered where each study was published. Of the 2779 studies, 1351 (49%) were published in the top 20 journals. Predictably, this list included Transplantation Proceedings (5.9% of studies), Kidney International (5.3%), American Journal of Kidney Diseases (4.7%), Nephrology Dialysis Transplantation (4.3%), Transplantation (4.2%), and Journal of the American Society of Nephrology (2.4%). Ten non-renal journals were also on this list, including New England Journal of Medicine (2.4%), Lancet (2.3%), and Diabetes Care (2.2%). The remaining 1428 (51%) studies were published across other 446 journals. When the disciplines of all journals were considered, 59 were classified as renal or transplant journals (42% of articles). Other specialties included general and internal medicine (16%), endocrinology (diabetes) and metabolism (6.5%), surgery (6.2%), cardiovascular diseases (6.1%), pediatrics (4.3%), and radiology (3.3%). About half of all renal practice evidence is published in non-renal journals. Browsing the top journals is important. However, relevant studies are also scattered across a large range of journals that may not be routinely scanned by busy physicians, and keeping up with this literature requires other continuing education strategies. © 2006 International Society of Nephrology.",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594176,Detection of Bots in Social Media: A Systematic Review,"Social media bots (automated accounts) attacks are organized crimes that pose potential threats to public opinion, democracy, public health, stock market and other disciplines. While researchers are building many models to detect social media bot accounts, attackers, on the other hand, evolve their bots to evade detection. This everlasting cat and mouse game makes this field vibrant and demands continuous development. To guide and enhance future solutions, this work provides an overview of social media bots attacks, current detection methods and challenges in this area. To the best of our knowledge, this paper is the first systematic review based on a predefined search strategy, which includes literature concerned about social media bots detection methods, published between 2010 and 2019. The results of this review include a refined taxonomy of detection methods, a highlight of the techniques used to detect bots in social media and a comparison between current detection methods. Some of the gaps identified by this work are: the literature mostly focus on Twitter platform only and rarely use methods other than supervised machine learning, most of the public datasets are not accurate or large enough, integrated systems and real-time detection are required, and efforts to spread awareness are needed to arm legitimate users with knowledge. © 2020 Elsevier Ltd",2,2,,,,,,,,,,
3607011,Evidence-based public health: Improving the relevance of Cochrane collaboration systematic reviews to global public health priorities,,3,3,,,,,,,,,,
3605556,"A Systematic Review of Blockchain in Healthcare: Frameworks, Prototypes, and Implementations","Blockchain, a form of distributed ledger technology has attracted the interests of stakeholders across several sectors including healthcare. Its & x2019; potential in the multi-stakeholder operated sector like health has been responsible for several investments, studies, and implementations. Electronic Health Records (EHR) systems traditionally used for the exchange of health information amongst healthcare stakeholders have been criticised for centralising power, failures and attack-points with exchange data custodians. EHRs have struggled in the face of multi-stakeholder and system requirements while adhering to security, privacy, ethical and other regulatory constraints. Blockchain is promising amongst others to address the many EHR challenges, primarily trustless and secure exchange of health information amongst stakeholders. Many blockchain-in-healthcare frameworks have been proposed; some prototyped and/or implemented. This study leveraged the PRISMA framework to systematically search and evaluate the different models proposed; prototyped and/or implemented. The bibliometric and functional distribution of all 143 articles from this study were presented. This study evaluated 61 articles that discussed either prototypes or pilot or implementations. The technical and architectural analysis of these 61 articles for privacy, security, cost, and performance were detailed. Blockchain was found to solve the trust, security and privacy constraints of traditional EHRs often at significant performance, storage and cost trade-offs.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3591674,Software Maintainability: Systematic Literature Review and Current Trends,"Software maintenance is an expensive activity that consumes a major portion of the cost of the total project. Various activities carried out during maintenance include the addition of new features, deletion of obsolete code, correction of errors, etc. Software maintainability means the ease with which these operations can be carried out. If the maintainability can be measured in early phases of the software development, it helps in better planning and optimum resource utilization. Measurement of design properties such as coupling, cohesion, etc. in early phases of development often leads us to derive the corresponding maintainability with the help of prediction models. In this paper, we performed a systematic review of the existing studies related to software maintainability from January 1991 to October 2015. In total, 96 primary studies were identified out of which 47 studies were from journals, 36 from conference proceedings and 13 from others. All studies were compiled in structured form and analyzed through numerous perspectives such as the use of design metrics, prediction model, tools, data sources, prediction accuracy, etc. According to the review results, we found that the use of machine learning algorithms in predicting maintainability has increased since 2005. The use of evolutionary algorithms has also begun in related subfields since 2010. We have observed that design metrics is still the most favored option to capture the characteristics of any given software before deploying it further in prediction model for determining the corresponding software maintainability. A significant increase in the use of public dataset for making the prediction models has also been observed and in this regard two public datasets User Interface Management System (UIMS) and Quality Evaluation System (QUES) proposed by Li and Henry is quite popular among researchers. Although machine learning algorithms are still the most popular methods, however, we suggest that researchers working on software maintainability area should experiment on the use of open source datasets with hybrid algorithms. In this regard, more empirical studies are also required to be conducted on a large number of datasets so that a generalized theory could be made. The current paper will be beneficial for practitioners, researchers and developers as they can use these models and metrics for creating benchmark and standards. Findings of this extensive review would also be useful for novices in the field of software maintainability as it not only provides explicit definitions, but also lays a foundation for further research by providing a quick link to all important studies in the said field. Finally, this study also compiles current trends, emerging sub-fields and identifies various opportunities of future research in the field of software maintainability.",2,2,,,,,,,,,,
3606095,The Omaha System: A systematic review of the recent literature,"Background The Omaha System (OS) is one of the oldest of the American Nurses Association recognized standardized terminologies describing and measuring the impact of healthcare services. This systematic review presents the state of science on the use of the OS in practice, research, and education. Aims (1) To identify, describe and evaluate the publications on the OS between 2004 and 2011, (2) to identify major trends in the use of the OS in research, practice, and education, and (3) to suggest areas for future research. Methods Systematic search in the largest online healthcare databases (PUBMED, CINAHL, Scopus, PsycINFO, Ovid) from 2004 to 2011. Methodological quality of the reviewed research studies was evaluated. Results 56 publications on the OS were identified and analyzed. The methodological quality of the reviewed research studies was relatively high. Over time, publications' focus shifted from describing clients' problems toward outcomes research. There was an increasing application of advanced statistical methods and a significant portion of authors focused on classification and interoperability research. There was an increasing body of international literature on the OS. Little research focused on the theoretical aspects of the OS, the effective use of the OS in education, or cultural adaptations of the OS outside the USA. Conclusions The OS has a high potential to provide meaningful and high quality information about complex healthcare services. Further research on the OS should focus on its applicability in healthcare education, theoretical underpinnings and international validity. Researchers analyzing the OS data should address how they attempted to mitigate the effects of missing data in analyzing their results and clearly present the limitations of their studies.",2,2,,,,,,,,,,
3606819,Randomised clinical trials on acupuncture in the Korean literature: bibliometric analysis and methodological quality.,"Acupuncture systematic reviewers have increasingly searched Chinese databases and journals to identify eligible randomised clinical trials (RCTs). However, reviewers have infrequently searched for eligible RCTs in Korean databases and journals. This study aimed to identify difficult to locate acupuncture RCTs in Korean databases and journals and to assess the characteristics and quality of the identified RCTs. Eleven electronic databases and seven journals were searched up to December 2012. All RCTs using needle acupuncture were considered for inclusion. Key study characteristics were extracted and risk of bias was assessed using the Cochrane Collaboration tool. One hundred and forty-three publications met our inclusion criteria. Acupuncture RCTs in the Korean literature emerged in the mid-1990s and increased in the mid-2000s. Diverse methods of acupuncture were used, including some methods unique to Korea (eg, Saam acupuncture). The largest proportion of trials evaluated acupuncture for musculoskeletal conditions (27.3%). The mean sample size was 44.3±25.3 per trial. Random sequence generation methods were reported in 44.8% of the RCTs, whereas only 11.9% reported methods of allocation concealment. A low proportion of trials reported participant blinding (32.9%) and outcome assessment blinding (18.9%). Korean acupuncture trials, many of which evaluate acupuncture styles unique to Korea, are typically omitted from systematic reviews of acupuncture, resulting in the potential for language bias. The development of this database of difficult to locate Korean trials, which includes English language translations of abstracts, will enable these trials of varying quality to be assessed for inclusion in future acupuncture systematic reviews.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594433,The current state of the art in STEM research: A systematic review study,"In the 21st century, when the knowledge-based economy is steering improvement and development, STEM education has gained increasing momentum and importance. This study aims to identify the current trends in STEM education, and also explores and identifies research trends and patterns in articles published between 2014 and 2016 on STEM education through a systematic review study. The research findings indicate that interest in STEM education in scholarly venues has witnessed a marked increase since 2014, with researchers preferring mostly quantitative, conceptual/descriptive, qualitative, mixed and practice-based research methods. In contrast, no interest is currently being shown in data mining and analytical methodologies. The patterns being in STEM education are identified as follows: (1) the scope of the STEM education, (2) the need for a new curriculum for the STEM in higher education, (3) gender studies in STEM education and (4) the need for student-centred future studies on the effectiveness of STEM education. © 2019 United World Center of Research Innovation and Publication. All rights reserved.",2,2,,,,,,,,,,
3606805,"Current status, hotspots and trends of optic neuritis research: Bibliometric analysis based on PubMed database","Background: The research field of optic neuritis has developed rapidly and become more complex in recent years. It is very important for the reseachers and clinicians to known its status and the future trend.Objective: This survey was to learn the distribution pattern, subject domain knowledge and worldwide research tendency of optic neuritis based on literatures in PubMed database.Methods: Literatures on optic neuritis published in January 2000 to July 2012 were identified in PubMed database. The analytic dimention of an article included journal, published year, author, country and language. After core Mesh terms had been characterised by bibliographic item co-occurrence mining system (BICOMS), the co-occurrence matrix was built. Cluster analysis and multiple diamensional analysis were finished by SPSS 17.0. Then visualized network was drawn using ucinet 6.0.Results: Totally 2 191 literatures were included, the number of articles increased from 105 in 2000 to 282 in 2011. The United States, England, Germany, Netherlands and Japan together accounted for 73.71% of articles. There were 52 high-frequency subjects and hot topics were clustered into 9 categories. The visualized domain knowledge map was successfully built. The immunologic research was fully developed. The topic on etiology and diagnostic research, pathologic research, physiologic research and neuromyelitis optica (NMO) research had become core domain, while the studies of medication therapy, non-central nervous system idiopathetic demyelinating optic neuritis, epidemiology and genetics were not developed well.Conclusions: Global optic neuritis publications display a continuous growth in the new millennium. The Big 5 in scientific literature on optic neuritis are the United States, England, Germany, Netherlands and Japan. The international main research focus includes 9 fields, which may provide reference or scholars both in scientific research and clinical research. Copyright ©2014 by the Chinese Medical Association",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642235,Differential pricing of pharmaceuticals: A bibliometric review of the literature,"Objectives: The objective of this study was to perform a bibliometric review of the literature related to differential pricing of pharmaceuticals. Methods: A bibliometric literature review was performed with a particular focus on 'differential pricing and medicines'. Six hundred and thirty relevant articles were found, and 56 studies and documents matched the criteria for further screening. Thirty-eight articles were included in the final analysis. Key findings: The literature suggests that there are conflicting views regarding differential pricing. It has been difficult to implement differential pricing for medicines, and it has not been tried for most of the medicines. However, for products such as vaccines, drugs for human immunodeficiency virus/acquired immunodeficiency syndrome, malaria and tuberculosis, differential pricing has been applied resulting in improved access to medicines. Also, there are questions as to how fair and affordable the differential prices are, and more research is needed regarding internal market segmentation and private and public distribution channels. Differential pricing is only feasible for 'global' diseases, whereby drugs have a rich country market to recoup research and development costs - there is no solution for 'neglected' diseases. Also, differential prices rely on pharmaceutical industry, and it does not encourage sustainability or autonomy in developing countries. Conclusion: Differential pricing is not a panacea for all pricing issues, but it should be recognised as one of the solutions to improve the access to medicines worldwide. Further research is required regarding how a systematic differential pricing scheme, inclusive of all countries and all pharmaceuticals, can be achieved. © 2014 Royal Pharmaceutical Society.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594787,An efficient distributed data processing method for smart environment,"Background/Objectives: In current times, huge volume of data at a very high velocity gets generated through social media and various sensors in embedded systems that are connected to the Internet which causes a very Big data problem. These challenging Big data's need to be processed and stored by traditional Relational Database Management Systems (RDBMS). Due to this reason the need for new software solutions has emerged for managing the Big data in an efficient, scalable and smart way. Methods/Statistical Analysis: In this study, an approach to combine the concept of batch processing and stream processing to an end where we can query the data set which also supports Adhoc Querying with less latency, that can be run on any Large scale Machine Learning Algorithms for recognizing any interest pattern in the streaming data set was employed. The functionalities of Hadoop ecosystem's tool HIVE can also be used to produce the results to Adhoc queries, User Defined Functions (UDF) similar to writing a SQL Stored Procedures in the Spark System. An interface with SerDes which is Serialization and De-serialization that helps us to talk to the standard stream where we can exactly query the dataset are employed. Findings:: By proposing a new software solution AllJoyn Lambda, in which AllJoyn is integrated in the lambda architecture and the prototype implementation of the architecture is done using Apache Hadoop Yarn over Apache Spark Streaming are presented . This study illuminates the high velocity streaming data set on a database without losing any data from the streaming domain, to support Adhoc Querying from the data set and to provide a mechanism for fast data processing and analytics using Large Scale Machine Learning. This paper highlights the analysis of large scale dataset processing, handling challenges, and its comprehensive systematic review. Applications/Improvements: From this study, we conclude that, building a smart environment by using the big data setup platform improves and enhances the results for the smart environment.",2,2,,,,,,,,,,
3597633,An investigation of the state of the art in spam email detection and prevention indicating future research directions,"Nowadays, emails have become a key and growing medium of communication throughout the world. In parallel with this growth, there is a growing concern about spam emails which are becoming prevalent and consuming a great deal of time and money. Although there are many spam email classifiers that detect and filter these spam messages, the prevalent rate continues to grow. Therefore, this paper uses the systematic review guidelines to identify the different works available on anti-spam classifiers, the underlying paradigms, the various spam repositories and measurement used for evaluating the accuracy and effectiveness of the classifiers. Also a worthwhile future research direction in the domain is presented. © 2012 Praise Worthy Prize S.r.l. - All rights reserved.",2,2,,,,,,,,,,
2002499,The disruptive impact of future advanced ICTs on maritime transport: a systematic review,"Purpose: This systematic literature review focuses on the following future advanced information and communication technologies (ICTs) applied in the maritime transport of cargo: Internet of Things (IoT), big data, cloud computing and autonomous ships/vessels (including unmanned ships/vessels). The review question is: “RQ: In what context and by means of what mechanism does the implementation of future advanced ICTs have disruptive impact on maritime transport?”. Design/methodology/approach: The paper complies with the methodological requirements of systematic reviews. The information analysis and synthesis are based on the CIMO logic, referring to the context (C), intervention (I), mechanism (M) and outcome (O) of the implementation of future advanced ICTs in maritime transport. Findings: The review identifies the contextual factors and components of the mechanism that lead to the disruptive impact of different types of future advanced ICT interventions on maritime transport. Research limitations/implications: The review approaches only the most important future advanced ICTs that will disrupt maritime transport. Practical implications: The maritime transport organizations should consider: intended outcome as intervention trigger; increased efficiency and responsiveness; benchmarking. Originality/value: For the first time, the CIMO logic is applied in a systematic review focused on future advanced ICTs in maritime transport. The CIMO-DMT model is elaborated as a basis for further research. Ten directions of study are recommended in a future research agenda. © 2019, Carmen Bălan.",2,2,,,,,,,,,,
3606926,Comparison of outcomes and other variables between conference abstracts and subsequent peer-reviewed papers involving pre-harvest or abattoir-level interventions against foodborne pathogens,"Accuracy in the reporting of studies in conference abstracts is important because the majority of studies in such abstracts are never further detailed in peer-reviewed publications, and data from such abstracts may be used in systematic reviews. Previous research on interventional studies in human biomedicine indicates that there is no guarantee of consistency between a conference abstract and paper in the reporting of results and other key variables. However, no research has been done to determine if this lack of reporting consistency in abstracts and papers extends to interventional studies in pre-harvest/harvest-level food safety. The goal of this study was to compare outcome results and other key variables between conference abstracts and subsequent peer-reviewed publications describing studies of pre-harvest and abattoir-level interventions against foodborne pathogens, and to determine whether the agreement in the results or key variables was associated with the time to full publication. A systematic search identified 59 conference abstracts with matching peer-reviewed papers (matches), and data on variables including outcome measures and results, pathogens, species, interventions, overall efficacy of intervention, sample size and housing were extracted from both the conference abstracts and the papers. The matching of variables between abstracts and papers was described, and logistic regression used to test for associations between variable matching and time to publication. Sample size was only provided for both abstract and paper in 24 matches; the same sample size was reported in 20 of these matches. Most other variables were reported in the majority of abstracts/papers, and with the exception of outcomes and intervention effect, the reporting of variables was relatively consistent. There was no significant difference in the numbers of authors, with the first author the same in 78.3% of matches. Of 231 outcome measures reported in both abstracts and papers, nearly one third (77% or 32.2%) had different results, with 32 changing direction of effect. More than a quarter of matches involved at least one significant change in outcome result. The overall conclusion on the efficacy of the intervention changed in 10.7% of matches. There was a significant association between increased time to publication and differences in the number of authors, and having fewer outcome measures in the abstract reported in the paper. These results suggest that data from conference abstracts should be considered with caution. © 2010 Elsevier B.V.",2,2,,,,,,,,,,
3590615,"Machine learning for email spam filtering: review, approaches and open research problems","The upsurge in the volume of unwanted emails called spam has created an intense need for the development of more dependable and robust antispam fillers. Machine learning methods of recent are being used to successfully detect and filter spam emails. We present a systematic review of some of the popular machine learning based email spam filtering approaches. Our review covers survey of the important concepts, attempts, efficiency, and the research trend in spam filtering. The preliminary discussion in the study background examines the applications of machine learning techniques to the email spam filtering process of the leading internet service providers (ISPs) like Gmail, Yahoo and Outlook emails spam fillers. Discussion on general email spam filtering process, and the various efforts by different researchers in combating spam through the use machine learning techniques was done. Our review compares the strengths and drawbacks of existing machine learning approaches and the open research problems in spam filtering. We recommended deep leaning and deep adversarial learning as the future techniques that can effectively handle the menace of spam emails.",2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3605973,Efectos terapéuticos del vendaje neuromuscular en parálisis cerebral infantil: una revisión sistemática,"Pediatric cerebral palsy is a non-progressive neurological disorder. It is one of the most common causes of disability among children. Numerous physical therapy techniques are currently used for treatment, and kinesio taping is one of them. The main objective of this study was to review the outcomes of using kinesio taping in published scientific studies conducted in pediatric patients with cerebral palsy and determine their methodological quality. The main scientific databases and the studies published in the official site of the Asociación Española de Vendaje Neuromuscular (Spanish Association for Neuromuscular Taping) were reviewed. Nine studies were included, which provided important outcomes. These studies show the effectiveness of recovering upper limb and motor function and solving dysphagia, which could be present in these patients, although scientific evidence may expand due to improvements in methodology. Sociedad Argentina de Pediatría.La parálisis cerebral infantil es una enfermedad neurológica no progresiva. Es una de las causas más comunes de discapacidad en niños. Son numerosas las técnicas de terapia física que se emplean en la actualidad para su tratamiento; el vendaje neuromuscular es una de ellas. El objetivo principal es revisar los resultados logrados por el vendaje neuromuscular en los estudios científicos publicados en pacientes pediátricos con parálisis cerebral y determinar la calidad metodológica de ellos. Se revisaron las principales bases de datos científicas, al igual que los estudios publicados en la página oficial de la Asociación Española de Vendaje Neuromuscular. Se admitieron nueve estudios, que han aportado resultados importantes. Estos estudios muestran la efectividad para recuperar funcionalidad en el miembro superior, problemas de deglución y funcionalidad motora que estos pacientes pudieran presentar, aunque la evidencia científica que mostraron puede incrementarse con mejoras en su metodología.",2,2,,,,,,,,,,
3605970,Definition of aggressive periodontitis in periodontal research. A systematic review,"Since its introduction in 1999, the term aggressive periodontitis (AgP) has been the topic of many investigations. Articles supporting the International Workshop for a Classification of Periodontal Diseases list several disease features, but do not offer operational criteria for identifying cases. Consequently, considerable variation in the understanding of AgP can be anticipated. Aim: To systematically assess the definitions of AgP reported in original periodontal research. Methods: A systematic review of original research on AgP published in English. Results: The electronic search yielded 833 abstracts. Of these, 472 publications fulfilled the inclusion criteria and were appraised. In 26.5% of the publications, no information on AgP operationalization is presented, but reference is made to another article. In 12.7% of the publications, no information is provided as to how the cases were defined. Many combinations of criteria for case definition were found. Conclusions: This study revealed significant heterogeneity in the understanding and use of the term AgP in original research and poor documentation of the identification of cases. The direction and magnitude of the influence of misclassification and selection bias are unknown, but ought to be considered by the critical reader, professionals and patients using this term. © 2017 John Wiley & Sons A/S. Published by John Wiley & Sons Ltd",2,2,,,,,,,,,,
3594349,Wearable Biosensors in Pediatric Cardiovascular Disease: Promises and Pitfalls Toward Generating Actionable Insights,,3,2,,,,,,,,,,
3281151,MapReduce: an infrastructure review and research insights,"In the current decade, doing the search on massive data to find ""hidden"" and valuable information within it is growing. This search can result in heavy processing on considerable data, leading to the development of solutions to process such huge information based on distributed and parallel processing. Among all the parallel programming models, one that gains a lot of popularity is MapReduce. The goal of this paper is to survey researches conducted on the MapReduce framework in the context of its open-source implementation, Hadoop, in order to summarize and report the wide topic area at the infrastructure level. We managed to do a systematic review based on the prevalent topics dealing with MapReduce in seven areas: (1) performance; (2) job/task scheduling; (3) load balancing; (4) resource provisioning; (5) fault tolerance in terms of availability and reliability; (6) security; and (7) energy efficiency. We run our study by doing a quantitative and qualitative evaluation of the research publications' trend which is published between January 1, 2014, and November 1, 2017. Since the MapReduce is a challenge-prone area for researchers who fall off to work and extend with, this work is a useful guideline for getting feedback and starting research.",2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1256644,When healthcare professionals cannot do the right thing: A systematic review of moral distress and its correlates,"Moral distress occurs when professionals cannot carry out what they believe to be ethically appropriate actions. This review describes the publication trend on moral distress and explores its relationships with other constructs. A bibliometric analysis revealed that since 1984, 239 articles were published, with an increase after 2011. Most of them (71%) focused on nursing. Of the 239 articles, 17 empirical studies were systematically analyzed. Moral distress correlated with organizational environment (poor ethical climate and collaboration), professional attitudes (low work satisfaction and engagement), and psychological characteristics (low psychological empowerment and autonomy). Findings revealed that moral distress negatively affects clinicians' wellbeing and job retention. Further studies should investigate protective psychological factors to develop preventive interventions.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3591876,Systematic review of blood transcriptome profiling in neuropsychiatric disorders: guidelines for biomarker discovery,"IntroductionThe utility of blood for genome-wide gene expression profiling and biomarker discovery has received much attention in patients diagnosed with major neuropsychiatric disorders. While numerous studies have been conducted, statistical rigor and clarity in terms of blood-based biomarker discovery, validation, and testing are needed. MethodsWe conducted a systematic review of the literature to investigate methodological approaches and to assess the value of blood transcriptome profiling in research on mental disorders. We were particularly interested in statistical considerations related to machine learning, gene network analyses, and convergence across different disorders. ResultsA total of 108 peripheral blood transcriptome studies across 15 disorders were surveyed: 25 studies used a variety of machine learning techniques to assess putative clinical viability of the candidate biomarkers; 11 leveraged a higher-order systems-level perspective to identify gene module-based biomarkers; and nine performed analyses across two or more neuropsychiatric phenotypes. Notably, similar to 50% of the surveyed studies included fewer than 50 samples (cases and controls), while similar to 75% included less than 100. ConclusionsDetailed consideration of statistical analysis in the early stages of experimental planning is critical to ensure blood-based biomarker discovery and validation. Statistical guidelines are presented to enhance implementation and reproducibility of machine learning and gene network analyses across independent studies. Future studies capitalizing on larger sample sizes and emerging next-generation technologies set the stage for moving the field forwards. Copyright (c) 2016 John Wiley & Sons, Ltd.",2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3606449,"Historical bibliometric analysis of the top cited articles on vesicoureteral reflux 1950–2016, and incorporation of a novel impact index","Introduction and objectives: Vesicoureteral reflux (VUR) has been one of the defining conditions unique to pediatric urology since its inception. The clinical implications of this disease process depend on intrinsic patient factors such as age, genetics, epigenetics, voiding habits, anatomic anomalies, and extrinsic factors such as the pathogenicity of infectious agents. Knowledge about its natural history, the implications of conservative and surgical management, and their associated outcomes have evolved dramatically over time. This study aimed to use bibliometric analyses to summarize the evolution of VUR management over time. In order to accomplish this, the most referenced articles for VUR since 1950 were identified, and a comprehensive analysis of their impact on the management and understanding of VUR was performed by creating a novel impact index. Methods: A reference search was carried out for indexed citations through the portal ‘Science Citation Index’ in the subsection ‘Web of Science Core Collection’ using ‘vesicoureteral reflux’ as a MeSH term. References were analyzed and subcategorized according to various subtopics. A unique impact index was developed to adjust the number of publications for the time since publication, in order to define the impact of the paper amongst the most frequently cited papers. Articles were analyzed and data were tabulated according to the number of citations, country and institute of origin, journal of publication, impact factor, and first authorship. Results: Citation counts ranged from 43 to 510, and the mean number of citations per publication was 101.43. The most discussed topic was ‘treatment’. The impact index showed that more recent publications have a higher impact. The author with the highest index impact had 271 citations in a period of 5 years. The top 150 articles were published across 23 countries, the majority being from the USA (Summary fig.). The most frequently cited institution had 12 publications. The journal with the highest publication referencing rate was the Journal of Urology. Conclusion: The most cited articles were valuable sources of information to describe the historical evolution of the pathophysiology and management of VUR. After adjusting for time since publication, the most recent publications (i.e. those published after 1990) had a higher impact index. Combining traditional bibliometric analysis with this novel impact index may allow researchers to optimize future literature analyses, while also assisting clinicians in understanding best practices for patient management based on the available literature.[Figure presented] © 2018",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3593168,Optimization of infobutton design and Implementation: A systematic review,"Objective: Infobuttons are clinical decision tools embedded in the electronic health record that attempt to link clinical data with context sensitive knowledge resources. We systematically reviewed technical approaches that contribute to improved infobutton design, implementation and functionality. Methods: We searched databases including MEDLINE, EMBASE, and the Cochrane Library database from inception to March 1, 2016 for studies describing the use of infobuttons. We selected full review comparative studies, usability studies, and qualitative studies examining infobutton design and implementation. We abstracted usability measures such as user satisfaction, impact, and efficiency, as well as prediction accuracy of infobutton content retrieval algorithms and infobutton adoption/interoperability. Results: We found 82 original research studies on infobuttons. Twelve studies met criteria for detailed abstraction. These studies investigated infobutton interoperability (1 study); tools to help tailor infobutton functionality (1 study); interventions to improve user experience (7 studies); and interventions to improve content retrieval by improving prediction of relevant knowledge resources and information needs (3 studies). In-depth interviews with implementers showed the Health Level Seven (HL7) Infobutton standard to be simple and easy to implement. A usability study demonstrated the feasibility of a tool to help medical librarians tailor infobutton functionality. User experience studies showed that access to resources with which users are familiar increased user satisfaction ratings; and that links to specific subsections of drug monographs increased information seeking efficiency. However, none of the user experience improvements led to increased usage uptake. Recommender systems based on machine learning algorithms outperformed hand-crafted rules in the prediction of relevant resources and clinicians' information needs in a laboratory setting, but no studies were found using these techniques in clinical settings. Improved content indexing in one study led to improved content retrieval across three health care organizations. Conclusion: Best practice technical approaches to ensure optimal infobutton functionality, design and implementation remain understudied. The HL7 Infobutton standard has supported wide adoption of infobutton functionality among clinical information systems and knowledge resources. Limited evidence supports infobutton enhancements such as links to specific subtopics, configuration of optimal resources for specific tasks and users, and improved indexing and content coverage. Further research is needed to Investigate user experience improvements to increase infobutton use and effectiveness. (C) 2017 Elsevier Inc. All rights reserved.",2,2,,,,,,,,,,
